date,cp_name,tag,count
20180101,JTBC,clean,8
20180101,KBS,clean,5
20180101,MBC,clean,4
20180101,MBN,clean,1
20180101,SBS,clean,9
20180101,YTN,clean,5
20180101,경향신문,clean,5
20180101,국민일보,clean,7
20180101,노컷뉴스,clean,5
20180101,뉴스1,clean,28
20180101,뉴스1,gender,1
20180101,뉴시스,clean,16
20180101,데일리안,clean,1
20180101,동아사이언스,clean,1
20180101,동아일보,clean,4
20180101,디지털타임스,clean,1
20180101,매일경제,clean,5
20180101,머니투데이,bearing,1
20180101,머니투데이,clean,15
20180101,서울경제,clean,3
20180101,서울신문,bearing,1
20180101,서울신문,clean,6
20180101,세계일보,clean,10
20180101,아시아경제,clean,6
20180101,연합뉴스,clean,96
20180101,연합뉴스,gender,4
20180101,연합뉴스TV,clean,4
20180101,오마이뉴스,clean,2
20180101,이데일리,clean,13
20180101,전자신문,clean,1
20180101,조선비즈,clean,1
20180101,조선일보,bearing,1
20180101,조선일보,clean,12
20180101,중앙일보,clean,13
20180101,지디넷코리아,clean,3
20180101,채널A,clean,5
20180101,쿠키뉴스,clean,1
20180101,파이낸셜뉴스,clean,5
20180101,한겨레,clean,9
20180101,한국경제,clean,3
20180101,한국일보,clean,7
20180101,헤럴드경제,clean,1
20180101,헬스조선,clean,2
20180102,EBS,clean,1
20180102,IT동아,clean,1
20180102,JTBC,clean,4
20180102,KBS,clean,2
20180102,KBS,profession,1
20180102,MBC,clean,3
20180102,MBN,clean,2
20180102,SBS,clean,9
20180102,SBSCNBC,clean,1
20180102,YTN,clean,4
20180102,YTN,gender,1
20180102,경향신문,clean,8
20180102,국민일보,clean,4
20180102,노컷뉴스,clean,18
20180102,뉴스1,clean,36
20180102,뉴스1,gender,2
20180102,뉴스토마토,clean,2
20180102,뉴시스,clean,24
20180102,데일리안,clean,1
20180102,동아일보,clean,2
20180102,매경이코노미,clean,2
20180102,매일경제,clean,5
20180102,머니S,clean,1
20180102,머니투데이,clean,15
20180102,문화일보,clean,1
20180102,미디어오늘,clean,2
20180102,서울경제,clean,2
20180102,서울신문,clean,4
20180102,세계일보,clean,5
20180102,스포츠경향,clean,1
20180102,시사IN,clean,2
20180102,시사저널,clean,1
20180102,아시아경제,clean,7
20180102,연합뉴스,clean,82
20180102,연합뉴스,gender,1
20180102,연합뉴스TV,clean,2
20180102,오마이뉴스,clean,4
20180102,오토타임즈,clean,1
20180102,월간 전원속의 내집,clean,1
20180102,이데일리,clean,4
20180102,조선비즈,clean,4
20180102,조선일보,clean,10
20180102,주간동아,clean,1
20180102,중앙일보,clean,15
20180102,지디넷코리아,clean,2
20180102,채널A,clean,6
20180102,코메디닷컴,clean,3
20180102,쿠키뉴스,clean,3
20180102,파이낸셜뉴스,clean,3
20180102,하이닥,clean,1
20180102,한겨레,clean,11
20180102,한국경제,clean,2
20180102,한국일보,clean,13
20180102,헤럴드경제,clean,5
20180103,JTBC,clean,9
20180103,KBS,clean,3
20180103,MBC,clean,4
20180103,MBN,clean,4
20180103,SBS,clean,15
20180103,YTN,clean,2
20180103,경향신문,clean,6
20180103,국민일보,clean,8
20180103,노컷뉴스,clean,9
20180103,뉴스1,clean,39
20180103,뉴스1,gender,2
20180103,뉴시스,clean,35
20180103,뉴시스,gender,1
20180103,동아사이언스,clean,1
20180103,동아일보,clean,5
20180103,매일경제,clean,2
20180103,머니투데이,clean,11
20180103,메종,clean,1
20180103,문화일보,clean,4
20180103,미디어오늘,clean,1
20180103,서울경제,clean,3
20180103,서울신문,clean,1
20180103,세계일보,clean,8
20180103,시사IN,clean,1
20180103,아시아경제,clean,6
20180103,연합뉴스,clean,74
20180103,연합뉴스,gender,1
20180103,연합뉴스TV,clean,1
20180103,오마이뉴스,clean,4
20180103,오토타임즈,clean,2
20180103,이데일리,clean,9
20180103,전자신문,clean,1
20180103,조선비즈,clean,2
20180103,조선일보,bearing,2
20180103,조선일보,clean,13
20180103,조선일보,metoo,1
20180103,조선일보,profession,1
20180103,중앙일보,clean,17
20180103,지디넷코리아,clean,6
20180103,채널A,clean,2
20180103,코메디닷컴,clean,1
20180103,쿠키뉴스,clean,1
20180103,파이낸셜뉴스,clean,7
20180103,파이낸셜뉴스,gender,1
20180103,하이닥,clean,1
20180103,한겨레,clean,6
20180103,한겨레21,clean,3
20180103,한국경제,clean,3
20180103,한국경제TV,clean,1
20180103,한국일보,clean,13
20180103,헤럴드경제,clean,4
20180103,헬스조선,clean,1
20180104,IT동아,clean,1
20180104,JTBC,clean,9
20180104,KBS,clean,3
20180104,MBC,clean,6
20180104,MBN,clean,2
20180104,OSEN,clean,1
20180104,SBS,clean,15
20180104,SBSCNBC,clean,1
20180104,YTN,clean,4
20180104,경향신문,clean,10
20180104,국민일보,clean,2
20180104,국민일보,gender,1
20180104,기자협회보,clean,1
20180104,노컷뉴스,clean,13
20180104,뉴스1,clean,47
20180104,뉴시스,clean,21
20180104,데일리안,clean,2
20180104,동아사이언스,clean,1
20180104,동아일보,clean,5
20180104,매일경제,clean,4
20180104,머니투데이,clean,14
20180104,문화일보,clean,2
20180104,미디어오늘,clean,3
20180104,서울경제,clean,4
20180104,서울신문,clean,4
20180104,세계일보,clean,7
20180104,스포츠경향,clean,1
20180104,시사IN,clean,1
20180104,시사저널,clean,2
20180104,아시아경제,clean,14
20180104,연합뉴스,clean,69
20180104,연합뉴스,profession,1
20180104,연합뉴스TV,clean,2
20180104,오마이뉴스,clean,5
20180104,이데일리,clean,12
20180104,조선비즈,clean,4
20180104,조선일보,clean,7
20180104,중앙일보,clean,12
20180104,지디넷코리아,clean,1
20180104,채널A,clean,1
20180104,코메디닷컴,clean,1
20180104,쿠키뉴스,bearing,1
20180104,쿠키뉴스,clean,1
20180104,트래비,clean,1
20180104,파이낸셜뉴스,clean,1
20180104,프레시안,clean,1
20180104,하이닥,clean,1
20180104,한겨레,clean,15
20180104,한국경제,clean,1
20180104,한국경제TV,clean,1
20180104,한국일보,bearing,1
20180104,한국일보,clean,4
20180104,헤럴드경제,clean,13
20180104,헬스조선,clean,2
20180105,JTBC,clean,18
20180105,KBS,clean,6
20180105,MBC,clean,3
20180105,MBN,clean,1
20180105,SBS,clean,14
20180105,SBS,gender,1
20180105,SBSCNBC,clean,2
20180105,YTN,clean,10
20180105,YTN,gender,1
20180105,경향신문,clean,9
20180105,국민일보,clean,3
20180105,기자협회보,clean,1
20180105,노컷뉴스,clean,9
20180105,뉴스1,clean,39
20180105,뉴스1,gender,2
20180105,뉴시스,clean,15
20180105,동아사이언스,clean,1
20180105,동아일보,clean,9
20180105,매일경제,clean,6
20180105,머니투데이,clean,12
20180105,문화일보,clean,3
20180105,미디어오늘,clean,2
20180105,서울경제,clean,4
20180105,서울신문,clean,4
20180105,시사저널,clean,3
20180105,아시아경제,clean,6
20180105,연합뉴스,bearing,1
20180105,연합뉴스,clean,82
20180105,연합뉴스TV,clean,1
20180105,오마이뉴스,clean,7
20180105,월간 전원속의 내집,clean,1
20180105,이데일리,clean,5
20180105,조선비즈,clean,1
20180105,조선일보,bearing,1
20180105,조선일보,clean,9
20180105,중앙일보,clean,10
20180105,지디넷코리아,clean,2
20180105,채널A,clean,4
20180105,채널A,gender,1
20180105,코메디닷컴,clean,2
20180105,쿠키뉴스,clean,1
20180105,파이낸셜뉴스,clean,4
20180105,프레시안,clean,1
20180105,한겨레,clean,5
20180105,한국경제,clean,5
20180105,한국경제TV,clean,2
20180105,한국일보,clean,9
20180105,헤럴드경제,clean,4
20180105,헬스조선,clean,3
20180106,JTBC,clean,8
20180106,MBC,clean,6
20180106,MBN,clean,2
20180106,SBS,clean,13
20180106,YTN,clean,11
20180106,경향신문,clean,4
20180106,국민일보,clean,4
20180106,국민일보,metoo,1
20180106,노컷뉴스,clean,7
20180106,뉴스1,clean,27
20180106,뉴스1,gender,1
20180106,뉴시스,clean,26
20180106,뉴시스,gender,1
20180106,데일리안,clean,1
20180106,동아사이언스,clean,1
20180106,동아일보,clean,6
20180106,동아일보,gender,1
20180106,머니S,clean,1
20180106,머니투데이,clean,7
20180106,미디어오늘,clean,3
20180106,서울경제,clean,2
20180106,서울신문,clean,8
20180106,세계일보,clean,10
20180106,시사저널,clean,3
20180106,아시아경제,clean,7
20180106,연합뉴스,clean,50
20180106,연합뉴스,gender,2
20180106,연합뉴스,metoo,1
20180106,연합뉴스TV,clean,3
20180106,오마이뉴스,clean,5
20180106,월간 아웃도어,clean,1
20180106,이데일리,clean,9
20180106,전자신문,clean,1
20180106,조선비즈,clean,4
20180106,조선일보,clean,21
20180106,조선일보,profession,1
20180106,중앙일보,clean,14
20180106,채널A,clean,2
20180106,코메디닷컴,clean,1
20180106,쿠키뉴스,clean,4
20180106,키즈맘,clean,1
20180106,파이낸셜뉴스,clean,2
20180106,한겨레,clean,6
20180106,한국일보,clean,12
20180106,헤럴드경제,clean,1
20180106,헬스조선,clean,1
20180107,JTBC,clean,4
20180107,MBC,clean,5
20180107,SBS,clean,11
20180107,YTN,clean,11
20180107,경향신문,clean,19
20180107,경향신문,gender,1
20180107,국민일보,clean,1
20180107,노컷뉴스,clean,5
20180107,뉴스1,clean,35
20180107,뉴스1,gender,2
20180107,뉴스토마토,clean,1
20180107,뉴시스,clean,25
20180107,동아일보,clean,1
20180107,매일경제,clean,6
20180107,머니S,clean,1
20180107,머니투데이,clean,8
20180107,미디어오늘,clean,1
20180107,서울경제,clean,6
20180107,서울신문,clean,2
20180107,세계일보,clean,10
20180107,시사저널,clean,1
20180107,신동아,clean,1
20180107,아시아경제,clean,1
20180107,아이뉴스24,clean,1
20180107,연합뉴스,clean,75
20180107,연합뉴스,gender,4
20180107,연합뉴스TV,clean,5
20180107,오마이뉴스,clean,2
20180107,이데일리,clean,12
20180107,전자신문,clean,2
20180107,조선비즈,clean,2
20180107,조선일보,clean,2
20180107,중앙일보,clean,14
20180107,지디넷코리아,clean,1
20180107,코메디닷컴,clean,2
20180107,쿠키뉴스,clean,1
20180107,파이낸셜뉴스,clean,6
20180107,파이낸셜뉴스,gender,1
20180107,한겨레,clean,6
20180107,한국경제,clean,12
20180107,한국일보,clean,9
20180107,한국일보,gender,1
20180108,JTBC,clean,15
20180108,KBS,clean,2
20180108,MBC,clean,4
20180108,SBS,clean,12
20180108,YTN,clean,5
20180108,경향신문,clean,12
20180108,경향신문,gender,1
20180108,국민일보,clean,6
20180108,노컷뉴스,clean,6
20180108,뉴스1,clean,36
20180108,뉴스1,gender,1
20180108,뉴스1,profession,1
20180108,뉴시스,clean,18
20180108,뉴시스,gender,4
20180108,동아일보,clean,5
20180108,디지털타임스,clean,1
20180108,매일경제,clean,3
20180108,머니투데이,clean,16
20180108,문화일보,clean,5
20180108,서울경제,clean,1
20180108,서울경제,gender,1
20180108,서울신문,clean,11
20180108,세계일보,clean,3
20180108,세계일보,gender,1
20180108,시사IN,clean,1
20180108,시사저널,clean,2
20180108,아시아경제,clean,7
20180108,아시아경제,gender,1
20180108,연합뉴스,clean,58
20180108,연합뉴스,gender,4
20180108,연합뉴스,molka,1
20180108,연합뉴스TV,clean,2
20180108,오마이뉴스,clean,8
20180108,월간산,clean,1
20180108,이데일리,clean,11
20180108,전자신문,clean,2
20180108,조선비즈,clean,5
20180108,조선일보,clean,6
20180108,중앙일보,clean,17
20180108,코메디닷컴,clean,1
20180108,파이낸셜뉴스,clean,8
20180108,하이닥,clean,1
20180108,한겨레,clean,11
20180108,한겨레21,clean,2
20180108,한국경제,clean,2
20180108,한국일보,clean,12
20180108,헤럴드경제,clean,5
20180108,헬스조선,clean,6
20180109,JTBC,clean,8
20180109,KBS,clean,4
20180109,MBC,clean,2
20180109,MBN,clean,5
20180109,SBS,clean,8
20180109,SBS,molka,1
20180109,SBSCNBC,clean,2
20180109,YTN,clean,4
20180109,YTN,molka,1
20180109,경향신문,clean,11
20180109,국민일보,clean,2
20180109,국민일보,gender,1
20180109,노컷뉴스,clean,9
20180109,뉴스1,clean,38
20180109,뉴시스,clean,22
20180109,동아사이언스,clean,1
20180109,동아일보,bearing,1
20180109,동아일보,clean,5
20180109,매일경제,clean,1
20180109,머니투데이,clean,8
20180109,머니투데이,gender,1
20180109,문화일보,bearing,1
20180109,문화일보,clean,1
20180109,서울경제,clean,1
20180109,서울신문,clean,6
20180109,세계일보,clean,4
20180109,시사IN,clean,2
20180109,시사저널,clean,1
20180109,아시아경제,clean,8
20180109,연합뉴스,clean,97
20180109,연합뉴스,gender,3
20180109,연합뉴스TV,clean,7
20180109,오마이뉴스,clean,2
20180109,월간 전원속의 내집,clean,1
20180109,이데일리,clean,8
20180109,조선비즈,clean,2
20180109,조선일보,clean,8
20180109,조선일보,profession,1
20180109,주간동아,clean,2
20180109,중앙일보,clean,15
20180109,중앙일보,profession,1
20180109,채널A,clean,6
20180109,코메디닷컴,clean,1
20180109,쿠키뉴스,clean,1
20180109,파이낸셜뉴스,clean,1
20180109,한겨레,clean,5
20180109,한겨레21,clean,1
20180109,한국경제,clean,6
20180109,한국일보,clean,8
20180109,헤럴드경제,clean,3
20180109,헬스조선,clean,1
20180110,JTBC,clean,10
20180110,JTBC,gender,1
20180110,KBS,clean,6
20180110,MBC,clean,4
20180110,MBN,clean,6
20180110,SBS,clean,8
20180110,YTN,clean,2
20180110,경향신문,clean,7
20180110,국민일보,clean,4
20180110,노컷뉴스,clean,13
20180110,뉴스1,clean,40
20180110,뉴스1,gender,1
20180110,뉴시스,clean,20
20180110,동아사이언스,clean,1
20180110,동아일보,bearing,1
20180110,동아일보,clean,10
20180110,매일경제,clean,4
20180110,머니투데이,clean,14
20180110,머니투데이,gender,1
20180110,미디어오늘,clean,1
20180110,서울경제,clean,3
20180110,서울신문,clean,7
20180110,세계일보,clean,9
20180110,시사저널,clean,2
20180110,아시아경제,clean,4
20180110,아이뉴스24,clean,1
20180110,연합뉴스,clean,81
20180110,연합뉴스,gender,5
20180110,연합뉴스,molka,1
20180110,연합뉴스TV,clean,5
20180110,오마이뉴스,clean,5
20180110,이데일리,clean,10
20180110,전자신문,clean,1
20180110,조선비즈,clean,2
20180110,조선일보,clean,14
20180110,중앙일보,clean,12
20180110,중앙일보,gender,1
20180110,중앙일보,molka,1
20180110,지디넷코리아,clean,2
20180110,채널A,clean,8
20180110,코메디닷컴,clean,1
20180110,파이낸셜뉴스,clean,3
20180110,한겨레,clean,4
20180110,한국경제,clean,4
20180110,한국경제TV,clean,2
20180110,한국일보,clean,6
20180110,헤럴드경제,clean,2
20180110,헤럴드경제,gender,2
20180110,헬스조선,clean,3
20180111,EBS,clean,2
20180111,JTBC,clean,8
20180111,KBS,clean,1
20180111,MBC,clean,6
20180111,SBS,clean,9
20180111,SBSCNBC,clean,1
20180111,YTN,clean,9
20180111,경향신문,clean,5
20180111,경향신문,gender,1
20180111,국민일보,clean,7
20180111,노컷뉴스,clean,7
20180111,노컷뉴스,molka,1
20180111,뉴스1,clean,45
20180111,뉴스1,gender,1
20180111,뉴시스,clean,32
20180111,뉴시스,gender,1
20180111,동아사이언스,clean,1
20180111,동아일보,clean,4
20180111,디지털타임스,clean,1
20180111,마리끌레르,clean,1
20180111,매일경제,clean,4
20180111,머니S,clean,1
20180111,머니투데이,clean,11
20180111,문화일보,clean,1
20180111,미디어오늘,clean,1
20180111,서울경제,clean,3
20180111,서울신문,clean,5
20180111,세계일보,clean,2
20180111,스포츠경향,clean,2
20180111,시사IN,clean,1
20180111,시사저널,clean,1
20180111,아시아경제,clean,5
20180111,연합뉴스,clean,103
20180111,연합뉴스,gender,6
20180111,연합뉴스TV,clean,4
20180111,오마이뉴스,clean,4
20180111,월간 전원속의 내집,clean,1
20180111,이데일리,clean,11
20180111,조선비즈,clean,2
20180111,조선일보,clean,10
20180111,중앙일보,clean,6
20180111,지디넷코리아,clean,2
20180111,채널A,clean,4
20180111,쿠키뉴스,clean,1
20180111,파이낸셜뉴스,clean,1
20180111,하이닥,clean,1
20180111,한겨레,clean,6
20180111,한국경제,clean,1
20180111,한국경제TV,clean,1
20180111,한국일보,clean,5
20180111,헤럴드경제,clean,7
20180111,헬스조선,clean,1
20180112,JTBC,clean,6
20180112,KBS,clean,2
20180112,MBC,clean,6
20180112,MBN,clean,2
20180112,SBS,clean,15
20180112,SBSCNBC,clean,1
20180112,YTN,clean,7
20180112,경향신문,clean,6
20180112,경향신문,gender,1
20180112,국민일보,clean,5
20180112,노컷뉴스,clean,10
20180112,뉴스1,clean,38
20180112,뉴스1,gender,1
20180112,뉴시스,clean,27
20180112,뉴시스,profession,1
20180112,동아사이언스,clean,1
20180112,동아일보,clean,3
20180112,매일경제,clean,3
20180112,머니S,clean,1
20180112,머니투데이,clean,11
20180112,문화일보,clean,2
20180112,미디어오늘,clean,1
20180112,서울경제,clean,2
20180112,서울신문,clean,8
20180112,세계일보,clean,8
20180112,시사저널,clean,1
20180112,아시아경제,clean,10
20180112,연합뉴스,clean,90
20180112,연합뉴스,gender,2
20180112,연합뉴스,trivialize,1
20180112,연합뉴스TV,clean,2
20180112,이데일리,clean,4
20180112,조선비즈,clean,1
20180112,조선일보,clean,12
20180112,중앙일보,clean,16
20180112,중앙일보,gender,1
20180112,지디넷코리아,clean,1
20180112,채널A,clean,2
20180112,코메디닷컴,clean,1
20180112,쿠키뉴스,clean,1
20180112,파이낸셜뉴스,clean,2
20180112,한겨레,clean,11
20180112,한국경제,clean,6
20180112,한국일보,clean,7
20180112,한국일보,gender,1
20180112,헤럴드경제,clean,11
20180112,헬스조선,clean,2
20180113,JTBC,clean,9
20180113,JTBC,gender,1
20180113,KBS,clean,2
20180113,MBC,clean,8
20180113,MBN,clean,2
20180113,SBS,bearing,1
20180113,SBS,clean,14
20180113,SBSCNBC,clean,1
20180113,YTN,clean,2
20180113,경향신문,clean,7
20180113,국민일보,clean,1
20180113,노컷뉴스,clean,4
20180113,뉴스1,clean,22
20180113,뉴시스,clean,13
20180113,동아사이언스,clean,2
20180113,동아일보,clean,7
20180113,매일경제,clean,1
20180113,머니S,clean,1
20180113,머니투데이,clean,11
20180113,머니투데이,gender,1
20180113,서울경제,clean,1
20180113,서울신문,clean,1
20180113,세계일보,clean,16
20180113,세계일보,gender,1
20180113,시사저널,clean,1
20180113,아시아경제,clean,10
20180113,연합뉴스,bearing,1
20180113,연합뉴스,clean,72
20180113,연합뉴스,demonize,1
20180113,연합뉴스,gender,2
20180113,연합뉴스,metoo,1
20180113,연합뉴스TV,clean,8
20180113,오마이뉴스,clean,5
20180113,오토타임즈,clean,1
20180113,이데일리,clean,7
20180113,조선비즈,clean,4
20180113,조선일보,clean,14
20180113,중앙일보,clean,21
20180113,지디넷코리아,clean,1
20180113,채널A,clean,2
20180113,코메디닷컴,clean,3
20180113,쿠키뉴스,clean,2
20180113,파이낸셜뉴스,clean,1
20180113,프레시안,clean,1
20180113,한겨레,clean,3
20180113,한국경제TV,clean,1
20180113,한국일보,clean,11
20180113,헤럴드경제,clean,7
20180114,JTBC,clean,6
20180114,MBC,clean,3
20180114,MBN,clean,2
20180114,SBS,clean,9
20180114,SBS,gender,1
20180114,YTN,clean,17
20180114,경향신문,clean,11
20180114,국민일보,clean,3
20180114,노컷뉴스,clean,5
20180114,뉴스1,clean,34
20180114,뉴시스,clean,26
20180114,뉴시스,gender,1
20180114,데일리안,clean,3
20180114,동아사이언스,clean,1
20180114,동아일보,clean,2
20180114,매일경제,clean,5
20180114,머니S,clean,3
20180114,머니투데이,clean,13
20180114,머니투데이,molka,1
20180114,서울신문,clean,7
20180114,세계일보,clean,16
20180114,시사저널,clean,3
20180114,아시아경제,clean,7
20180114,아이뉴스24,clean,1
20180114,연합뉴스,clean,96
20180114,연합뉴스TV,clean,6
20180114,오마이뉴스,clean,4
20180114,이데일리,clean,7
20180114,전자신문,clean,1
20180114,조선비즈,clean,2
20180114,조선일보,clean,6
20180114,중앙일보,clean,6
20180114,중앙일보,gender,1
20180114,지디넷코리아,clean,1
20180114,코메디닷컴,clean,2
20180114,쿠키뉴스,clean,2
20180114,키즈맘,clean,1
20180114,파이낸셜뉴스,clean,9
20180114,한겨레,clean,6
20180114,한국경제,clean,6
20180114,한국일보,clean,3
20180114,한국일보,gender,1
20180114,한국일보,profession,1
20180114,헤럴드경제,clean,2
20180114,헬스조선,clean,1
20180115,JTBC,clean,8
20180115,KBS,clean,2
20180115,MBC,clean,6
20180115,SBS,bearing,1
20180115,SBS,clean,16
20180115,YTN,clean,10
20180115,YTN,gender,1
20180115,경향신문,clean,9
20180115,국민일보,clean,3
20180115,노컷뉴스,clean,11
20180115,뉴스1,clean,41
20180115,뉴스1,gender,1
20180115,뉴시스,bearing,1
20180115,뉴시스,clean,18
20180115,뉴시스,gender,1
20180115,동아사이언스,clean,1
20180115,동아일보,clean,9
20180115,매일경제,clean,3
20180115,머니S,clean,2
20180115,머니투데이,clean,19
20180115,머니투데이,gender,1
20180115,문화일보,clean,2
20180115,미디어오늘,clean,1
20180115,서울경제,clean,2
20180115,서울신문,clean,3
20180115,세계일보,clean,5
20180115,아시아경제,clean,9
20180115,연합뉴스,clean,83
20180115,연합뉴스,gender,2
20180115,연합뉴스,profession,1
20180115,연합뉴스TV,clean,1
20180115,오마이뉴스,clean,1
20180115,오토타임즈,clean,1
20180115,월간산,clean,1
20180115,이데일리,clean,10
20180115,조선비즈,clean,1
20180115,조선일보,clean,12
20180115,중앙일보,clean,17
20180115,중앙일보,gender,1
20180115,지디넷코리아,clean,2
20180115,파이낸셜뉴스,clean,4
20180115,한겨레,clean,13
20180115,한겨레21,clean,2
20180115,한국경제,clean,6
20180115,한국일보,clean,8
20180115,헤럴드경제,clean,7
20180115,헬스조선,clean,4
20180116,JTBC,clean,13
20180116,KBS,clean,6
20180116,MBC,clean,6
20180116,MBN,clean,2
20180116,MBN,gender,1
20180116,SBS,clean,7
20180116,YTN,clean,3
20180116,경향신문,clean,11
20180116,국민일보,bearing,1
20180116,국민일보,clean,2
20180116,국민일보,gender,1
20180116,노컷뉴스,clean,13
20180116,뉴스1,clean,37
20180116,뉴시스,clean,20
20180116,뉴시스,gender,1
20180116,동아일보,clean,4
20180116,매일경제,clean,3
20180116,머니투데이,clean,19
20180116,문화일보,clean,1
20180116,미디어오늘,clean,1
20180116,서울경제,bearing,1
20180116,서울경제,clean,2
20180116,서울신문,clean,1
20180116,세계일보,clean,10
20180116,시사저널,clean,1
20180116,아시아경제,clean,5
20180116,연합뉴스,bearing,1
20180116,연합뉴스,clean,84
20180116,연합뉴스,gender,7
20180116,연합뉴스,profession,2
20180116,연합뉴스TV,clean,2
20180116,오마이뉴스,clean,4
20180116,이데일리,clean,5
20180116,조선비즈,clean,5
20180116,조선일보,clean,7
20180116,주간동아,clean,1
20180116,중앙일보,clean,14
20180116,중앙일보,gender,1
20180116,지디넷코리아,clean,1
20180116,채널A,clean,6
20180116,쿠키뉴스,clean,1
20180116,파이낸셜뉴스,clean,4
20180116,한겨레,clean,9
20180116,한겨레21,clean,1
20180116,한국경제,clean,1
20180116,한국일보,clean,8
20180116,헤럴드경제,clean,3
20180116,헬스조선,clean,3
20180117,JTBC,clean,11
20180117,KBS,clean,4
20180117,MBC,clean,8
20180117,MBN,clean,1
20180117,SBS,clean,20
20180117,SBSCNBC,clean,1
20180117,YTN,clean,8
20180117,경향신문,clean,9
20180117,국민일보,clean,4
20180117,노컷뉴스,clean,11
20180117,뉴스1,clean,44
20180117,뉴스1,gender,1
20180117,뉴스토마토,clean,1
20180117,뉴시스,clean,14
20180117,동아일보,clean,10
20180117,매일경제,clean,2
20180117,머니S,clean,1
20180117,머니투데이,clean,8
20180117,문화일보,clean,3
20180117,서울신문,clean,2
20180117,세계일보,clean,5
20180117,스포츠경향,clean,1
20180117,시사저널,clean,4
20180117,아시아경제,clean,3
20180117,연합뉴스,clean,97
20180117,연합뉴스,gender,2
20180117,연합뉴스TV,clean,2
20180117,오마이뉴스,clean,4
20180117,이데일리,clean,3
20180117,이데일리,gender,1
20180117,전자신문,clean,2
20180117,조선비즈,clean,4
20180117,조선일보,clean,8
20180117,중앙일보,clean,18
20180117,지디넷코리아,clean,3
20180117,채널A,clean,6
20180117,코메디닷컴,clean,1
20180117,쿠키뉴스,clean,1
20180117,파이낸셜뉴스,clean,2
20180117,프레시안,clean,1
20180117,한겨레,clean,12
20180117,한국경제,clean,1
20180117,한국일보,clean,13
20180117,헤럴드경제,clean,6
20180117,헬스조선,clean,1
20180118,EBS,clean,1
20180118,JTBC,clean,10
20180118,KBS,clean,1
20180118,MBC,clean,7
20180118,MBN,clean,2
20180118,SBS,clean,10
20180118,YTN,clean,9
20180118,경향신문,clean,9
20180118,국민일보,clean,8
20180118,기자협회보,clean,1
20180118,노컷뉴스,clean,9
20180118,뉴스1,clean,35
20180118,뉴스1,gender,1
20180118,뉴스토마토,clean,1
20180118,뉴시스,clean,17
20180118,동아일보,clean,5
20180118,매일경제,clean,1
20180118,머니투데이,clean,9
20180118,머니투데이,gender,1
20180118,미디어오늘,clean,2
20180118,서울경제,clean,2
20180118,서울신문,clean,4
20180118,세계일보,clean,3
20180118,아시아경제,clean,9
20180118,아이뉴스24,clean,1
20180118,연합뉴스,clean,90
20180118,연합뉴스,gender,5
20180118,연합뉴스,profession,1
20180118,연합뉴스TV,clean,5
20180118,오마이뉴스,clean,5
20180118,오토타임즈,clean,1
20180118,우먼동아일보,clean,1
20180118,이데일리,clean,7
20180118,전자신문,clean,1
20180118,조선비즈,clean,5
20180118,조선일보,clean,8
20180118,조선일보,profession,1
20180118,중앙일보,clean,14
20180118,지디넷코리아,clean,1
20180118,채널A,clean,3
20180118,코메디닷컴,clean,1
20180118,파이낸셜뉴스,clean,2
20180118,프레시안,clean,1
20180118,하이닥,clean,1
20180118,한겨레,clean,10
20180118,한국경제,clean,3
20180118,한국경제TV,clean,1
20180118,한국일보,clean,5
20180118,한국일보,gender,1
20180118,헤럴드경제,clean,6
20180119,JTBC,clean,5
20180119,KBS,clean,2
20180119,MBC,clean,8
20180119,SBS,clean,15
20180119,SBSCNBC,clean,2
20180119,YTN,clean,5
20180119,경향신문,clean,11
20180119,국민일보,clean,4
20180119,국민일보,gender,1
20180119,기자협회보,clean,1
20180119,노컷뉴스,clean,7
20180119,뉴스1,clean,42
20180119,뉴스1,molka,1
20180119,뉴시스,clean,22
20180119,뉴시스,gender,1
20180119,데일리안,clean,1
20180119,동아일보,clean,5
20180119,매일경제,clean,1
20180119,머니투데이,clean,20
20180119,문화일보,clean,2
20180119,미디어오늘,clean,1
20180119,서울경제,clean,2
20180119,서울신문,clean,3
20180119,세계일보,clean,3
20180119,시사저널,clean,4
20180119,시사저널,gender,1
20180119,아시아경제,clean,8
20180119,연합뉴스,clean,87
20180119,연합뉴스,gender,3
20180119,연합뉴스TV,clean,1
20180119,월간 전원속의 내집,clean,1
20180119,이데일리,clean,7
20180119,조선비즈,clean,2
20180119,조선일보,clean,14
20180119,중앙일보,clean,13
20180119,지디넷코리아,clean,2
20180119,채널A,clean,1
20180119,코메디닷컴,clean,1
20180119,쿠키뉴스,clean,1
20180119,쿠키뉴스,gender,1
20180119,키즈맘,clean,2
20180119,파이낸셜뉴스,clean,3
20180119,한겨레,clean,5
20180119,한겨레21,clean,1
20180119,한국경제,clean,5
20180119,한국일보,clean,11
20180119,헤럴드경제,clean,8
20180119,헬스조선,clean,1
20180120,JTBC,clean,6
20180120,KBS,clean,4
20180120,MBC,clean,4
20180120,SBS,clean,14
20180120,SBS,trivialize,1
20180120,YTN,clean,7
20180120,경향신문,clean,6
20180120,국민일보,clean,7
20180120,노컷뉴스,clean,10
20180120,뉴스1,clean,28
20180120,뉴스1,gender,2
20180120,뉴스1,trivialize,1
20180120,뉴시스,clean,26
20180120,데일리안,clean,1
20180120,동아일보,clean,5
20180120,매일경제,clean,1
20180120,머니S,clean,2
